episode,step,sim_time,phase,robot_x,robot_y,robot_yaw,sac_linear,sac_turn,proposed_linear,proposed_turn,final_linear,final_turn,dwa_intervened,dwa_reason,pred_dynamic_clearance,pred_static_clearance,pred_ttc,env_dynamic_clearance,env_dynamic_ttc,env_dynamic_person,collision,collision_type,p0_type,p0_x,p0_y,p0_vx,p0_vy,p0_distance,p0_cooperative,p0_reciprocal,p1_type,p1_x,p1_y,p1_vx,p1_vy,p1_distance,p1_cooperative,p1_reciprocal,p2_type,p2_x,p2_y,p2_vx,p2_vy,p2_distance,p2_cooperative,p2_reciprocal,p3_type,p3_x,p3_y,p3_vx,p3_vy,p3_distance,p3_cooperative,p3_reciprocal
5,1,0.04,to_table,-8.300000190734863,5.5,0.011059111064969583,-0.46918487548828125,-0.6549757719039917,0.0,0.75,0.0,0.75,0,nominal-sac-a-star,3.181602409606958,99.0,99.0,3.154818477630615,99.0,waiter-2,0,,waiter-1,-2.3348426818847656,-2.549999952316284,0.44648406563982057,0.0,10.019261616390844,0,0,waiter-2,-4.794235706329346,2.200000047683716,-0.4418989317933253,0.0,4.814601157459106,0,0,customer-1,6.804730415344238,2.549999952316284,-0.38911211382742117,0.0,15.39010678856897,0,0,customer-2,3.3009023666381836,-2.200000047683716,-0.36292170082726116,0.0,13.923754553998492,0,0
5,2,0.08,to_table,-8.300000190734863,5.5,0.001194146049801437,-0.9735651016235352,0.6325621604919434,0.0,-0.804092526435852,0.0,-0.804092526435852,0,nominal-sac-a-star,3.181602409606958,99.0,99.0,3.143845500946045,99.0,waiter-2,0,,waiter-1,-2.316983222961426,-2.549999952316284,0.446483206748729,0.0,10.029904848449812,0,0,waiter-2,-4.811911582946777,2.200000047683716,-0.44190028078409327,0.0,4.801745705581305,0,0,customer-1,6.789165496826172,2.549999952316284,-0.3891070890188786,0.0,15.374830777215182,0,0,customer-2,3.2863855361938477,-2.200000047683716,-0.36292232305870975,0.0,13.91166183270376,0,0
5,3,0.12,to_table,-8.300000190734863,5.5,-0.02107178877334773,-0.9885051846504211,0.8267829418182373,0.0,-0.7807860374450684,0.0,-0.7807860374450684,0,nominal-sac-a-star,3.170232847500963,99.0,99.0,3.132918300628662,99.0,waiter-2,0,,waiter-1,-2.299123764038086,-2.549999952316284,0.4464823478576374,0.0,10.040568565613068,0,0,waiter-2,-4.829587459564209,2.200000047683716,-0.44190162977486125,0.0,4.788920985979915,0,0,customer-1,6.773601531982422,2.549999952316284,-0.38911160095350006,0.0,15.359556281886512,0,0,customer-2,3.2718687057495117,-2.200000047683716,-0.36292294529015834,0.0,13.899573752160594,0,0
5,4,0.16,to_table,-8.300000190734863,5.5,-0.04639088070029053,-0.3251028060913086,-0.9911426901817322,0.0,-0.9989371299743652,0.0,-0.9989371299743652,0,nominal-sac-a-star,3.1589059549340286,99.0,99.0,3.1220368766784667,99.0,waiter-2,0,,waiter-1,-2.2812647819519043,-2.549999952316284,0.44648625733812786,0.0,10.051252417148321,0,0,waiter-2,-4.847263813018799,2.200000047683716,-0.4418982103940472,0.0,4.7761269015062116,0,0,customer-1,6.758037090301514,2.549999952316284,-0.3891113445165395,0.0,15.344281900382805,0,0,customer-2,3.257351875305176,-2.200000047683716,-0.3629235675216069,0.0,13.88749032448733,0,0
5,5,0.2,to_table,-8.300000190734863,5.5,-0.07607787384527917,-0.9754376411437988,0.9930009841918945,0.0,-0.7608398795127869,0.0,-0.7608398795127869,0,nominal-sac-a-star,3.1476220705506037,99.0,99.0,3.1112021827697753,99.0,waiter-2,0,,waiter-1,-2.2634053230285645,-2.549999952316284,0.4464853984470363,0.0,10.061956908529782,0,0,waiter-2,-4.8649396896362305,2.200000047683716,-0.44189955938482406,0.0,4.763364392054787,0,0,customer-1,6.7424726486206055,2.549999952316284,-0.38911108807957895,0.0,15.329008102420747,0,0,customer-2,3.24283504486084,-2.200000047683716,-0.3629241897530555,0.0,13.875411561839849,0,0
5,6,0.24000000000000002,to_table,-8.300000190734863,5.5,-0.10576487808412398,-0.9401601552963257,0.9582135677337646,0.0,-0.7650143504142761,0.0,-0.7650143504142761,0,nominal-sac-a-star,3.1363815352818136,99.0,99.0,3.100414218902588,99.0,waiter-2,0,,waiter-1,-2.2455458641052246,-2.549999952316284,0.4464845395559447,0.0,10.072681689874674,0,0,waiter-2,-4.882615566253662,2.200000047683716,-0.44190090837559204,0.0,4.75063336376614,0,0,customer-1,6.726908206939697,2.549999952316284,-0.3891108316426184,0.0,15.3137348897464,0,0,customer-2,3.2283177375793457,-2.200000047683716,-0.36292004361292207,0.0,13.863337079888812,0,0
5,7,0.28,to_table,-8.300000190734863,5.5,-0.13209647845322883,-0.8718404173851013,0.9612045288085938,0.0,-0.7646554708480835,0.0,-0.7646554708480835,0,nominal-sac-a-star,3.1251846923411275,99.0,99.0,3.0896734619140624,99.0,waiter-2,0,,waiter-1,-2.2276864051818848,-2.549999952316284,0.4464836806648531,0.0,10.083426696441489,0,0,waiter-2,-4.900291919708252,2.200000047683716,-0.441897488994778,0.0,4.737933728259,0,0,customer-1,6.711343765258789,2.549999952316284,-0.38911057520565784,0.0,15.298462264112727,0,0,customer-2,3.2138009071350098,-2.200000047683716,-0.36292066584437066,0.0,13.851267684065553,0,0
5,8,0.32,to_table,-8.300000190734863,5.5,-0.15792838580488186,-0.9676381945610046,0.9954268932342529,0.0,-0.7605487704277039,0.0,-0.7605487704277039,0,nominal-sac-a-star,3.114031887219431,99.0,99.0,3.0789808654785156,99.0,waiter-2,0,,waiter-1,-2.209826946258545,-2.549999952316284,0.44648282177376153,0.0,10.094191863642546,0,0,waiter-2,-4.917967796325684,2.200000047683716,-0.44189883798554597,0.0,4.725266426575391,0,0,customer-1,6.695779323577881,2.549999952316284,-0.3891103187686973,0.0,15.283190227279633,0,0,customer-2,3.199284076690674,-2.200000047683716,-0.36292128807581925,0.0,13.839202989962597,0,0
5,9,0.36,to_table,-8.300000190734863,5.5,-0.18226108330888477,-0.9793578386306763,0.990132212638855,0.0,-0.7611841559410095,0.0,-0.7611841559410095,0,nominal-sac-a-star,3.1029234676793385,99.0,99.0,3.068335952758789,99.0,waiter-2,0,,waiter-1,-2.191967487335205,-2.549999952316284,0.44648196288266995,0.0,10.10497712704447,0,0,waiter-2,-4.935643672943115,2.200000047683716,-0.44190018697631395,0.0,4.712631373669629,0,0,customer-1,6.680214881896973,2.549999952316284,-0.38911006233173673,0.0,15.267918781013998,0,0,customer-2,3.184767246246338,-2.200000047683716,-0.36292191030726784,0.0,13.82714300988722,0,0
5,10,0.39999999999999997,to_table,-8.300000190734863,5.500000476837158,-0.20633424030471886,-0.973425567150116,0.9913294315338135,0.0,-0.761040449142456,0.0,-0.761040449142456,0,nominal-sac-a-star,3.091859783748788,99.0,99.0,3.057739677429199,99.0,waiter-2,0,,waiter-1,-2.1741085052490234,-2.549999952316284,0.4464858723631604,0.0,10.11578251306715,0,0,waiter-2,-4.953320026397705,2.200000047683716,-0.4418967675954999,0.0,4.700028824888278,0,0,customer-1,6.6646504402160645,2.549999952316284,-0.3891098058947762,0.0,15.252648019314332,0,0,customer-2,3.170250415802002,-2.200000047683716,-0.3629225325387164,0.0,13.8150880219556,0,0
