episode,step,sim_time,phase,robot_x,robot_y,robot_yaw,sac_linear,sac_turn,proposed_linear,proposed_turn,final_linear,final_turn,dwa_intervened,dwa_reason,pred_dynamic_clearance,pred_static_clearance,pred_ttc,env_dynamic_clearance,env_dynamic_ttc,env_dynamic_person,collision,collision_type,p0_type,p0_x,p0_y,p0_vx,p0_vy,p0_distance,p0_cooperative,p0_reciprocal,p1_type,p1_x,p1_y,p1_vx,p1_vy,p1_distance,p1_cooperative,p1_reciprocal,p2_type,p2_x,p2_y,p2_vx,p2_vy,p2_distance,p2_cooperative,p2_reciprocal,p3_type,p3_x,p3_y,p3_vx,p3_vy,p3_distance,p3_cooperative,p3_reciprocal
3,1,0.04,to_table,-8.300000190734863,5.500000476837158,-0.011059124102688342,0.8647284507751465,-0.9880615472793579,0.0,-0.75,0.0,-0.75,0,nominal-sac-a-star,3.7933569094998703,99.0,99.0,3.8532661819458007,99.0,waiter-1,0,,waiter-1,-4.6599202156066895,2.200000047683716,0.47415693702616224,0.0,4.913266231107575,0,0,waiter-2,3.985246181488037,2.549999952316284,-0.5000099221488785,0.0,12.63446799516661,0,0,customer-1,-4.456826210021973,-2.549999952316284,-0.4489892218020941,0.0,8.920341538046577,0,0,customer-2,4.854223251342773,-2.200000047683716,-0.4152478619564448,0.0,15.242165280619632,0,0
3,2,0.08,to_table,-8.300000190734863,5.500000476837158,-0.03524863709162334,-0.9744782447814941,0.9050692319869995,0.0,-0.7713916897773743,0.0,-0.7713916897773743,0,nominal-sac-a-star,3.7933569094998703,99.0,99.0,3.8673343086242675,99.0,waiter-1,0,,waiter-1,-4.64095401763916,2.200000047683716,0.47415737399544966,0.0,4.92733414020799,0,0,waiter-2,3.9652457237243652,2.549999952316284,-0.5000091907840165,0.0,12.615021222210933,0,0,customer-1,-4.474785804748535,-2.549999952316284,-0.4489886872142179,0.0,8.912618695317745,0,0,customer-2,4.837613582611084,-2.200000047683716,-0.41525075214897456,0.0,15.22783319238922,0,0
3,3,0.12,to_table,-8.300000190734863,5.500000476837158,-0.059855913229695266,-0.9619271755218506,0.9305168390274048,0.0,-0.7683379650115967,0.0,-0.7683379650115967,0,nominal-sac-a-star,3.8074575971335376,99.0,99.0,3.881434860229492,99.0,waiter-1,0,,waiter-1,-4.621987819671631,2.200000047683716,0.4741578109647371,0.0,4.941434795088071,0,0,waiter-2,3.9452452659606934,2.549999952316284,-0.5000084594191545,0.0,12.59557618330327,0,0,customer-1,-4.492745399475098,-2.549999952316284,-0.44898815262634173,0.0,8.904925376157907,0,0,customer-2,4.821003437042236,-2.200000047683716,-0.41524887396992227,0.0,15.213505325130088,0,0
3,4,0.16,to_table,-8.300000190734863,5.500000476837158,-0.08571644800265807,-0.9836776256561279,0.9976099729537964,0.0,-0.760286808013916,0.0,-0.760286808013916,0,nominal-sac-a-star,3.8215907511677347,99.0,99.0,3.8955678367614746,99.0,waiter-1,0,,waiter-1,-4.603021621704102,2.200000047683716,0.4741582479340245,0.0,4.955567916221676,0,0,waiter-2,3.9252448081970215,2.549999952316284,-0.5000077280542925,0.0,12.576132886487105,0,0,customer-1,-4.51070499420166,-2.549999952316284,-0.44898761803846554,0.0,8.897261657152734,0,0,customer-2,4.804393291473389,-2.200000047683716,-0.41524699579087,0.0,15.199182103460826,0,0
3,5,0.2,to_table,-8.300000190734863,5.500000476837158,-0.1116838685293021,-0.9704912304878235,0.9706710577011108,0.0,-0.7635194659233093,0.0,-0.7635194659233093,0,nominal-sac-a-star,3.8357560946141884,99.0,99.0,3.909733715057373,99.0,waiter-1,0,,waiter-1,-4.584054946899414,2.200000047683716,0.4741539165317299,0.0,4.969733583160791,0,0,waiter-2,3.905244827270508,2.549999952316284,-0.5000117650610125,0.0,12.55669180334607,0,0,customer-1,-4.528664588928223,-2.549999952316284,-0.44898708345058935,0.0,8.889627614856815,0,0,customer-2,4.787783622741699,-2.200000047683716,-0.41524988598339974,0.0,15.184863951511744,0,0
3,6,0.24000000000000002,to_table,-8.300000190734863,5.500000476837158,-0.13775816105763525,-0.029488861560821533,-0.956135630607605,0.0,-0.9947362542152405,0.0,-0.9947362542152405,0,nominal-sac-a-star,3.8499533530063603,99.0,99.0,3.9239305877685546,99.0,waiter-1,0,,waiter-1,-4.565088748931885,2.200000047683716,0.4741543535010173,0.0,4.983930809162955,0,0,waiter-2,3.885244369506836,2.549999952316284,-0.5000110336961505,0.0,12.537252014998078,0,0,customer-1,-4.546624183654785,-2.549999952316284,-0.44898654886271316,0.0,8.882023325790977,0,0,customer-2,4.771173477172852,-2.200000047683716,-0.41524800780434745,0.0,15.170550060371106,0,0
3,7,0.28,to_table,-8.300003051757812,5.500000476837158,-0.1642668655166981,-0.8236129879951477,0.9074556827545166,0.0,-0.7711052894592285,0.0,-0.7711052894592285,0,nominal-sac-a-star,3.8641822543813147,99.0,99.0,3.938161792755127,99.0,waiter-1,0,,waiter-1,-4.5461225509643555,2.200000047683716,0.47415479047030473,0.0,4.998161826776944,0,0,waiter-2,3.865243911743164,2.549999952316284,-0.5000103023312885,0.0,12.517816773608853,0,0,customer-1,-4.5645833015441895,-2.549999952316284,-0.448990782646419,0.0,8.87445027140592,0,0,customer-2,4.754563808441162,-2.200000047683716,-0.4152508979968772,0.0,15.156243729401657,0,0
3,8,0.32,to_table,-8.300006866455078,5.500000476837158,-0.19092039895555005,-0.8875523209571838,0.9736044406890869,0.0,-0.7631674408912659,0.0,-0.7631674408912659,0,nominal-sac-a-star,3.878444682751165,99.0,99.0,3.9524249458312988,99.0,waiter-1,0,,waiter-1,-4.527156352996826,2.200000047683716,0.47415522743959215,0.0,5.01242494500567,0,0,waiter-2,3.845243453979492,2.549999952316284,-0.5000095709664265,0.0,12.498384233199484,0,0,customer-1,-4.582542896270752,-2.549999952316284,-0.4489902480585428,0.0,8.866907311965612,0,0,customer-2,4.7379536628723145,-2.200000047683716,-0.4152490198178249,0.0,15.141942505567796,0,0
3,9,0.36,to_table,-8.300007820129395,5.500001907348633,-0.21572391784941608,-0.85888671875,0.9762237071990967,0.0,-0.7628531455993652,0.0,-0.7628531455993652,0,nominal-sac-a-star,3.8927389463489135,99.0,99.0,3.9667181396484374,99.0,waiter-1,0,,waiter-1,-4.508190155029297,2.200000047683716,0.4741556644088796,0.0,5.026717962961227,0,0,waiter-2,3.8252429962158203,2.549999952316284,-0.5000088396015645,0.0,12.4789510333992,0,0,customer-1,-4.6005024909973145,-2.549999952316284,-0.44898971347066663,0.0,8.859394427436069,0,0,customer-2,4.721343517303467,-2.200000047683716,-0.41524714163877263,0.0,15.127644256802398,0,0
3,10,0.39999999999999997,to_table,-8.300007820129395,5.500003814697266,-0.23991082973759378,-0.9322479367256165,0.9976327419281006,0.0,-0.7602840662002563,0.0,-0.7602840662002563,0,nominal-sac-a-star,3.9070628378499936,99.0,99.0,3.981041374206543,99.0,waiter-1,0,,waiter-1,-4.489223957061768,2.200000047683716,0.474156101378167,0.0,5.041041411585531,0,0,waiter-2,3.8052425384521484,2.549999952316284,-0.5000081082367025,0.0,12.45951881221748,0,0,customer-1,-4.618462085723877,-2.549999952316284,-0.44898917888279044,0.0,8.851911637801848,0,0,customer-2,4.704733848571777,-2.200000047683716,-0.4152500318313024,0.0,15.113350566645854,0,0
