episode,step,sim_time,phase,robot_x,robot_y,robot_yaw,sac_linear,sac_turn,proposed_linear,proposed_turn,final_linear,final_turn,dwa_intervened,dwa_reason,pred_dynamic_clearance,pred_static_clearance,pred_ttc,env_dynamic_clearance,env_dynamic_ttc,env_dynamic_person,collision,collision_type,p0_type,p0_x,p0_y,p0_vx,p0_vy,p0_distance,p0_cooperative,p0_reciprocal,p1_type,p1_x,p1_y,p1_vx,p1_vy,p1_distance,p1_cooperative,p1_reciprocal,p2_type,p2_x,p2_y,p2_vx,p2_vy,p2_distance,p2_cooperative,p2_reciprocal,p3_type,p3_x,p3_y,p3_vx,p3_vy,p3_distance,p3_cooperative,p3_reciprocal
2,1,0.04,to_table,-8.300000190734863,5.500000476837158,-0.011059121308891466,0.854616641998291,-0.90518718957901,0.0,-0.75,0.0,-0.75,0,nominal-sac-a-star,3.400833325900308,99.0,99.0,3.462531032562256,99.0,waiter-2,0,,waiter-1,-6.334016799926758,-2.549999952316284,-0.4576460823149908,0.0,8.286591434498503,0,0,waiter-2,-5.207543849945068,2.200000047683716,0.4482577658438025,0.0,4.522531266017285,0,0,customer-1,3.522019863128662,-2.200000047683716,0.4362828165277799,0.0,14.108513962553713,0,0,customer-2,3.67758846282959,2.549999952316284,0.4585843018151703,0.0,12.33552321746708,0,0
2,2,0.08,to_table,-8.284294128417969,5.497129440307617,-0.025793507905037694,-0.3660857081413269,0.9865645170211792,0.7799999713897705,-0.021194761618971825,0.7799999713897705,-0.021194761618971825,0,nominal-sac-a-star,2.6842181460175585,99.0,99.0,2.5739738368988037,99.0,waiter-2,0,,waiter-1,-6.352322578430176,-2.549999952316284,-0.45764710471773107,0.0,8.275796368422423,0,0,waiter-2,-5.189613342285156,2.200000047683716,0.4482560871466923,0.0,4.521958801201539,0,0,customer-1,3.53947114944458,-2.200000047683716,0.4362831478708573,0.0,14.10840982183654,0,0,customer-2,3.695931911468506,2.549999952316284,0.45858337614712585,0.0,12.33739795036871,0,0
2,3,0.12,to_table,-8.262991905212402,5.492949485778809,-0.03813492342971134,0.10131728649139404,0.9203206300735474,0.7799999713897705,-0.00812506303191185,0.7799999713897705,-0.00812506303191185,0,nominal-sac-a-star,2.6595088455896883,99.0,99.0,2.5434510135650634,99.0,waiter-2,0,,waiter-1,-6.370628356933594,-2.549999952316284,-0.4576481271204713,0.0,8.26257075386399,0,0,waiter-2,-5.171683311462402,2.200000047683716,0.44825917682114635,0.0,4.516603239564373,0,0,customer-1,3.556922435760498,-2.200000047683716,0.43628347921393473,0.0,14.102902096814617,0,0,customer-2,3.714275360107422,2.549999952316284,0.4585824504790814,0.0,12.333526790882205,0,0
2,4,0.16,to_table,-8.227437973022461,5.491533279418945,-0.04730115437184701,-0.9491745829582214,0.9994943141937256,0.7799999713897705,0.06401371955871582,0.7799999713897705,0.06401371955871582,0,nominal-sac-a-star,2.634812010723695,99.0,99.0,2.5154945278167724,99.0,waiter-2,0,,waiter-1,-6.38893461227417,-2.549999952316284,-0.45764438115162953,0.0,8.249021234339551,0,0,waiter-2,-5.15375280380249,2.200000047683716,0.44825749812403615,0.0,4.503524346009486,0,0,customer-1,3.574373722076416,-2.200000047683716,0.43628381055701215,0.0,14.086960076911682,0,0,customer-2,3.732618808746338,2.549999952316284,0.458581524811037,0.0,12.316475816465905,0,0
2,5,0.2,to_table,-8.183923721313477,5.489782333374023,-0.04605750196483986,-0.21908670663833618,0.9885716438293457,0.7799999713897705,0.0699981302022934,0.7799999713897705,0.0699981302022934,0,nominal-sac-a-star,2.6101847126160873,99.0,99.0,2.504854383468628,99.0,waiter-2,0,,waiter-1,-6.407240390777588,-2.549999952316284,-0.4576454035543698,0.0,8.23375387404213,0,0,waiter-2,-5.135822296142578,2.200000047683716,0.4482558194269082,0.0,4.484817698120025,0,0,customer-1,3.591825008392334,-2.200000047683716,0.4362841419000896,0.0,14.064174743410794,0,0,customer-2,3.7509617805480957,2.549999952316284,0.45858536751457457,0.0,12.291615532163503,0,0
2,6,0.24000000000000002,to_table,-8.13793659210205,5.48764705657959,-0.04512292777366275,-0.11273431777954102,0.973816990852356,0.7799999713897705,0.06096487119793892,0.7799999713897705,0.06096487119793892,0,nominal-sac-a-star,2.5974378486820213,99.0,99.0,2.4922940158843994,99.0,waiter-2,0,,waiter-1,-6.425546169281006,-2.549999952316284,-0.45764642595711,0.0,8.21803202718157,0,0,waiter-2,-5.117892265319824,2.200000047683716,0.44825890910138,0.0,4.464223402881122,0,0,customer-1,3.609276294708252,-2.200000047683716,0.436284473243167,0.0,14.039121361671109,0,0,customer-2,3.7693052291870117,2.549999952316284,0.45858444184653013,0.0,12.264264278783374,0,0
2,7,0.28,to_table,-8.091753959655762,5.485645771026611,-0.04447255121306448,-0.1087806224822998,0.9730532169342041,0.7799999713897705,0.0531717985868454,0.7799999713897705,0.0531717985868454,0,nominal-sac-a-star,2.582755712084557,99.0,99.0,2.4793640995025634,99.0,waiter-2,0,,waiter-1,-6.443851947784424,-2.549999952316284,-0.4576474483598503,0.0,8.20287652179457,0,0,waiter-2,-5.09996223449707,2.200000047683716,0.44826199877583406,0.0,4.443679280286717,0,0,customer-1,3.62672758102417,-2.200000047683716,0.4362848045862444,0.0,14.013991625155048,0,0,customer-2,3.7876486778259277,2.549999952316284,0.4585835161784857,0.0,12.236757062078103,0,0
2,8,0.32,to_table,-8.045524597167969,5.483640670776367,-0.04331130620769308,-0.08900082111358643,0.9732062816619873,0.7799999713897705,0.08242641389369965,0.7799999713897705,0.08242641389369965,0,nominal-sac-a-star,2.567799992389903,99.0,99.0,2.467647018432617,99.0,waiter-2,0,,waiter-1,-6.462158203125,-2.549999952316284,-0.4576437023910085,0.0,8.188188493115502,0,0,waiter-2,-5.08203125,2.200000047683716,0.4482555517071418,0.0,4.423187601756577,0,0,customer-1,3.644178867340088,-2.200000047683716,0.43628513592932183,0.0,13.988834897106672,0,0,customer-2,3.8059921264648438,2.549999952316284,0.45858259051044126,0.0,12.209205400662045,0,0
2,9,0.36,to_table,-7.99928092956543,5.481663227081299,-0.04192030562329761,-0.09727180004119873,0.9712038040161133,0.7799999713897705,0.07705381512641907,0.7799999713897705,0.07705381512641907,0,nominal-sac-a-star,2.5537840903827806,99.0,99.0,2.4566168212890624,99.0,waiter-2,0,,waiter-1,-6.480463981628418,-2.549999952316284,-0.45764472479374874,0.0,8.174008707398812,0,0,waiter-2,-5.064101219177246,2.200000047683716,0.4482586413815959,0.0,4.402793789775796,0,0,customer-1,3.661630630493164,-2.200000047683716,0.4362806989008172,0.0,13.963696110929288,0,0,customer-2,3.8243355751037598,2.549999952316284,0.4585816648423968,0.0,12.181648361617224,0,0
2,10,0.39999999999999997,to_table,-7.953042030334473,5.479726791381836,-0.04080013646342164,-0.10974663496017456,0.9698495864868164,0.7799999713897705,0.07053285837173462,0.7799999713897705,0.07053285837173462,0,nominal-sac-a-star,2.54031837835562,99.0,99.0,2.445260705947876,99.0,waiter-2,0,,waiter-1,-6.498769760131836,-2.549999952316284,-0.457645747196489,0.0,8.160356573970352,0,0,waiter-2,-5.046171188354492,2.200000047683716,0.4482617310560677,0.0,4.382522744411268,0,0,customer-1,3.679081916809082,-2.200000047683716,0.43628103024389464,0.0,13.938597915298882,0,0,customer-2,3.8426785469055176,2.549999952316284,0.4585855075459344,0.0,12.154107260011488,0,0
